"Name","AnimalType","AgeinDays","HasName","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","SimpleBreed","SimpleColor","Intact","Sex","LifeStage"
"Nameless","Cat","14",0,16,31,"5",18,"7","2014","lateday","12","22",1,"Domestic Shorthair","Orange",1,"Female","baby"
"Pamplemousse","Cat","60",1,17,44,"1",13,"7","2015","lateday","16","12",1,"Snowshoe","Seal",0,"Female","baby"
"Jorge","Dog","1460",1,17,12,"4",29,"10","2015","lateday","9","23",1,"Chihuahua Shorthair","Brown",0,"Male","adult"
"Sitka","Cat","365",1,15,35,"5",11,"7","2014","midday","5","22",1,"Domestic Shorthair","White",1,"Female","baby"
"Toffee","Dog","240",1,17,50,"1",21,"9","2015","lateday","3","23",1,"Chihuahua Shorthair","Tan",0,"Male","baby"
"Oso","Dog","1460",1,18,10,"6",22,"8","2015","lateday","11","15",0,"German Shepherd","Black",0,"Male","adult"
"Copper","Dog","2190",1,18,58,"1",9,"12","2013","lateday","16","23",1,"Australian Shepherd","Blue",0,"Male","adult"
"Phoebe","Dog","60",1,13,12,"1",15,"6","2015","midday","8","15",1,"Rat Terrier","Tricolor",0,"Female","baby"
"Loverboy","Dog","1825",1,14,55,"2",23,"9","2014","midday","11","14",1,"Lhasa Apso","Black",0,"Male","adult"
"Nameless","Dog","210",0,18,46,"4",7,"5","2015","lateday","8","15",1,"Rat Terrier","Tricolor",1,"Female","baby"
"Daisy","Dog","150",1,13,9,"6",14,"6","2014","midday","5","23",1,"Chihuahua Shorthair","Black",0,"Female","baby"
"Reggie","Dog","730",1,18,44,"1",10,"3","2014","lateday","4","17",1,"Cairn Terrier","Buff",0,"Male","adult"
"Nameless","Cat","1095",0,14,38,"5",15,"11","2013","midday","6","22",1,"Domestic Shorthair","Tortie",1,"Female","adult"
"Storm","Dog","120",1,17,35,"7",31,"8","2014","lateday","8","18",1,"Beagle","Tricolor",0,"Female","baby"
"Nameless","Cat","21",0,18,53,"5",29,"5","2015","lateday","17","22",1,"Domestic Shorthair","Cream",1,"Male","baby"
"Nameless","Dog","365",0,18,35,"3",9,"10","2013","lateday","3","23",1,"Chihuahua Shorthair","Tan",1,"Female","baby"
"Riley","Cat","60",1,12,23,"7",20,"10","2013","midday","11","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Perkins","Cat","60",1,13,12,"1",16,"3","2015","midday","11","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Cat","60",0,17,29,"3",23,"10","2013","lateday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby"
"Sammy","Cat","1095",1,18,16,"2",22,"9","2015","lateday","11","22",1,"Domestic Shorthair","Brown",0,"Male","adult"
"Mojo","Dog","730",1,18,46,"6",17,"1","2015","lateday","15","27",1,"Pit Bull","Chocolate",0,"Male","adult"
"Dexter","Cat","60",1,18,39,"5",2,"1","2015","lateday","18","24",1,"Domestic Medium Hair","Orange",0,"Male","baby"
"Rex","Dog","1095",1,18,32,"1",3,"11","2014","lateday","11","14",1,"Rottweiler","Black",0,"Male","adult"
"Canela","Dog","730",1,14,52,"6",11,"4","2015","midday","15","12",1,"Pit Bull","Chocolate",0,"Female","adult"
"Pepe","Dog","2920",1,13,32,"1",28,"9","2015","midday","3","29",1,"Chihuahua Shorthair","Red",0,"Male","adult"
"Nameless","Cat","60",0,14,0,"5",22,"8","2014","midday","12","24",1,"Domestic Medium Hair","White",1,"Female","baby"
"Nameless","Dog","1095",0,17,30,"7",11,"5","2014","lateday","7","19",1,"Norfolk Terrier","Tan",0,"Male","adult"
"Zoey","Dog","150",1,19,5,"7",29,"6","2014","lateday","11","17",1,"Border Collie","Black",0,"Female","baby"
"Maggie","Dog","1095",1,15,51,"5",21,"11","2014","midday","19","19",1,"English Bulldog","Brown",0,"Female","adult"
"Liam","Dog","730",1,17,29,"1",18,"5","2015","lateday","5","20",1,"Miniature Poodle","White",0,"Male","adult"
"Jack","Dog","2190",1,18,4,"3",21,"10","2015","lateday","17","23",1,"Australian Shepherd","Black",0,"Male","adult"
"Lola","Cat","365",1,13,13,"3",8,"4","2015","midday","10","22",1,"Domestic Shorthair","White",0,"Female","baby"
"Eevee","Dog","365",1,11,35,"7",13,"7","2014","night","11","17",1,"Border Collie","Black",0,"Female","baby"
"Toledo","Dog","1825",1,0,0,"7",13,"9","2015","night","5","10",0,"Toy Poodle","White",0,"Male","adult"
"Neville","Dog","730",1,10,22,"2",10,"11","2015","morning","9","22",1,"Labrador Retriever","Tan",0,"Male","adult"
"Nameless","Cat","7",0,19,14,"2",24,"6","2014","lateday","6","22",1,"Domestic Shorthair","Calico",1,"Female","baby"
"Checkers","Dog","2555",1,11,46,"5",11,"12","2015","night","5","35",1,"Labrador Retriever","Brown",0,"Male","adult"
"Skoll","Cat","120",1,11,52,"6",21,"11","2015","night","16","22",1,"Domestic Shorthair","Blue",0,"Male","baby"
"Stormie","Dog","730",1,13,8,"3",24,"9","2014","midday","6","22",1,"Labrador Retriever","Yellow",0,"Female","adult"
"Sable","Dog","240",1,17,33,"2",5,"8","2014","lateday","19","9",1,"Boxer","Brown",0,"Female","baby"
"Cinderella","Dog","365",1,13,2,"7",22,"3","2015","midday","3","23",1,"Chihuahua Shorthair","Tan",1,"Female","baby"
"Nameless","Cat","14",0,14,25,"1",18,"8","2014","midday","11","22",1,"Domestic Shorthair","Brown",1,"Female","baby"
"Sisi","Dog","1460",1,13,55,"6",30,"1","2016","midday","8","23",1,"Chihuahua Shorthair","Fawn",1,"Female","adult"
"Nameless","Dog","730",0,11,54,"5",13,"12","2013","night","11","8",0,"Shih Tzu","Black",0,"Male","adult"
"Minion","Dog","730",1,15,36,"7",31,"1","2016","midday","11","28",1,"Jack Russell Terrier","White",0,"Male","adult"
"Taz","Dog","730",1,13,23,"3",7,"10","2015","midday","11","12",1,"Pit Bull","Black",0,"Male","adult"
"Bigfoot","Cat","60",1,17,5,"3",19,"11","2014","lateday","11","14",1,"Maine Coon","Brown",0,"Male","baby"
"Randalls Cub","Cat","365",1,13,57,"7",15,"3","2015","midday","5","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Lilo","Dog","1460",1,17,34,"3",9,"9","2015","lateday","9","12",1,"Pit Bull","Tan",0,"Female","adult"
"Pequena","Dog","1825",1,17,10,"2",6,"5","2014","lateday","11","23",1,"Chihuahua Shorthair","Brown",0,"Female","adult"
"Ace","Dog","365",1,17,40,"1",30,"12","2013","lateday","11","20",1,"Miniature Poodle","White",0,"Male","baby"
"Snickrdoodle","Dog","2920",1,12,16,"2",6,"1","2015","midday","11","8",0,"Shih Tzu","Brown",1,"Male","adult"
"Nameless","Cat","14",0,18,27,"2",2,"9","2014","lateday","11","22",1,"Domestic Shorthair","White",1,"Male","baby"
"Cheddar","Cat","1460",1,16,29,"7",4,"5","2014","lateday","12","21",1,"Domestic Longhair","Orange",0,"Male","adult"
"Cleo","Dog","1095",1,17,3,"1",13,"1","2014","lateday","5","14",1,"Great Dane","Brown",0,"Female","adult"
"Spice","Dog","1460",1,17,44,"1",9,"11","2015","lateday","11","15",0,"German Shepherd","Brown",0,"Male","adult"
"Baxter","Cat","60",1,13,49,"2",10,"11","2015","midday","17","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Mimi","Dog","730",1,18,40,"4",18,"6","2015","lateday","8","29",1,"Chihuahua Shorthair","Tricolor",0,"Female","adult"
"Nameless","Cat","60",0,13,28,"6",31,"10","2015","midday","10","22",1,"Domestic Shorthair","Blue",0,"Male","baby"
"Chai","Dog","730",1,17,28,"6",3,"10","2015","lateday","3","12",1,"Pit Bull","Tan",0,"Female","adult"
"Margot","Dog","365",1,13,57,"4",24,"12","2015","midday","9","15",1,"Black","Black",0,"Female","baby"
"Goldilocks","Cat","60",1,14,23,"4",21,"8","2014","midday","18","22",1,"Domestic Shorthair","Orange",0,"Female","baby"
"Jane","Dog","365",1,9,21,"2",5,"5","2015","morning","10","12",1,"Pit Bull","Fawn",0,"Female","baby"
"Marilyn","Dog","2190",1,0,0,"3",2,"12","2015","night","5","13",0,"West Highland","White",0,"Female","adult"
"Nameless","Cat","1095",0,18,41,"2",26,"1","2016","lateday","5","21",1,"Domestic Longhair","Black",0,"Male","adult"
"Hank","Cat","30",1,13,38,"1",23,"6","2014","midday","10","22",1,"Domestic Shorthair","Blue",1,"Male","baby"
"Apollo","Dog","60",1,21,17,"6",20,"2","2016","night","11","12",1,"Pit Bull","White",0,"Male","baby"
"Pooh","Cat","330",1,0,0,"2",17,"11","2015","night","17","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Nameless","Dog","60",0,14,27,"4",17,"7","2014","midday","4","34",1,"Labrador Retriever","Buff",0,"Male","baby"
"Nameless","Cat","14",0,11,39,"6",22,"8","2015","night","5","22",1,"Domestic Shorthair","Black",1,"Male","baby"
"Neice","Dog","365",1,18,17,"6",6,"12","2014","lateday","10","12",1,"Pit Bull","Blue",0,"Female","baby"
"Franny","Dog","3285",1,8,24,"1",19,"5","2014","morning","5","22",1,"Labrador Retriever","Black",0,"Female","adult"
"Nameless","Dog","730",0,17,6,"7",11,"1","2015","lateday","11","28",1,"Labrador Retriever","Black",0,"Male","adult"
"Callie","Cat","90",1,12,36,"2",6,"10","2015","midday","6","22",1,"Domestic Shorthair","Calico",0,"Female","baby"
"Vinnie","Dog","2555",1,11,48,"3",20,"1","2016","night","11","17",1,"Staffordshire","Brown",0,"Male","adult"
"Johnny B","Dog","1460",1,13,54,"2",2,"2","2016","midday","4","22",1,"Labrador Retriever","Buff",0,"Male","adult"
"Little Man","Dog","1825",1,15,52,"6",18,"4","2015","midday","10","11",0,"Rat Terrier","Blue",0,"Male","adult"
"Nameless","Dog","1460",0,11,9,"2",30,"12","2014","night","5","19",1,"Lhasa Apso","White",0,"Male","adult"
"Juma","Dog","1825",1,12,18,"7",8,"6","2014","midday","9","18",1,"Rhod Ridgeback","Red",0,"Male","adult"
"Willow","Dog","1460",1,17,29,"1",26,"5","2014","lateday","4","21",1,"Italian Greyhound","Fawn",0,"Female","adult"
"Nameless","Cat","1460",0,12,45,"2",19,"1","2016","midday","17","21",1,"Domestic Longhair","Brown",0,"Male","adult"
"Westin","Dog","60",1,18,30,"7",7,"9","2014","lateday","9","23",1,"Chihuahua Shorthair","Tan",0,"Male","baby"
"Levi","Dog","730",1,13,22,"5",14,"8","2015","midday","6","22",1,"Labrador Retriever","Yellow",0,"Female","adult"
"Bazil","Dog","30",1,18,23,"1",30,"11","2015","lateday","8","24",1,"Jack Russell Terrier","Tricolor",0,"Female","baby"
"Oliver","Dog","1095",1,12,10,"6",28,"2","2015","midday","5","35",1,"American Eskimo","Cream",0,"Male","adult"
"Marty","Cat","730",1,13,37,"3",27,"1","2016","midday","11","22",1,"Domestic Shorthair","Brown",0,"Male","adult"
"Nameless","Cat","14",0,9,14,"5",23,"5","2014","morning","11","22",1,"Domestic Shorthair","Cream",1,"Male","baby"
"Yoda","Dog","2920",1,14,41,"2",16,"12","2014","midday","5","24",1,"Miniature Poodle","White",0,"Female","adult"
"Maybelle","Cat","2920",1,13,31,"1",27,"4","2015","midday","5","22",1,"Domestic Shorthair","Black",1,"Female","adult"
"Nameless","Cat","21",0,16,31,"1",12,"5","2014","lateday","4","22",1,"Domestic Shorthair","Blue",1,"Female","baby"
"Sesame","Dog","90",1,16,59,"1",7,"10","2013","lateday","5","19",1,"Anatol Shepherd","White",0,"Female","baby"
"Piolin","Dog","2920",1,17,28,"1",2,"3","2015","lateday","11","10",1,"Beagle","Brown",0,"Male","adult"
"Lily","Dog","365",1,17,24,"2",27,"5","2014","lateday","11","13",1,"Dachshund","Black",0,"Female","baby"
"Red","Dog","365",1,15,2,"1",13,"4","2015","midday","9","25",1,"Australian Cattle Dog","Red",0,"Male","baby"
"Powder","Dog","2190",1,14,3,"4",28,"1","2016","midday","5","12",1,"Pit Bull","White",0,"Female","adult"
"Nameless","Cat","2920",0,16,39,"2",25,"2","2014","lateday","6","22",1,"Domestic Shorthair","Calico",1,"Female","adult"
"Violet","Cat","365",1,15,17,"2",19,"5","2015","midday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Luna","Dog","300",1,12,46,"4",23,"4","2015","midday","9","18",1,"Siberian Husky","Red",0,"Female","baby"
"Betty","Cat","60",1,15,18,"5",18,"12","2015","midday","5","22",1,"Domestic Shorthair","Black",0,"Female","baby"
"Sam","Cat","730",1,12,23,"4",4,"12","2014","midday","17","22",1,"Domestic Shorthair","Brown",0,"Male","adult"
"Nameless","Dog","365",0,14,33,"5",3,"7","2015","midday","19","12",1,"Pit Bull","White",1,"Female","baby"
"Poncho","Dog","1460",1,17,34,"5",29,"5","2015","lateday","4","18",0,"Labrador Retriever","Buff",0,"Male","adult"
"Pumpkin","Dog","300",1,14,48,"1",8,"12","2014","midday","9","29",1,"American Pit Bull Terrier","Red",0,"Female","baby"
"Bella","Cat","60",1,17,37,"6",3,"10","2015","lateday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Nameless","Cat","1825",0,14,59,"7",10,"8","2014","midday","11","24",1,"Domestic Medium Hair","Brown",1,"Female","adult"
"Madeline","Cat","60",1,7,53,"5",9,"1","2015","morning","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Nameless","Cat","90",0,12,26,"7",20,"10","2013","midday","11","22",1,"Domestic Shorthair","Brown",0,"Male","baby"
"Sullivan","Dog","730",1,10,53,"3",19,"2","2014","morning","9","18",1,"Rhod Ridgeback","Red",0,"Male","adult"
"Django","Dog","2190",1,13,45,"1",15,"6","2015","midday","5","15",0,"German Shepherd","Sable",0,"Male","adult"
"Nameless","Dog","30",0,18,35,"1",30,"11","2015","lateday","8","24",1,"Jack Russell Terrier","Tricolor",0,"Male","baby"
"Debo","Dog","2190",1,18,54,"2",3,"6","2014","lateday","27","27",1,"Labrador Retriever","Black",1,"Male","adult"
"Royce","Dog","730",1,17,17,"3",26,"8","2015","lateday","9","15",0,"Doberman Pinsch","Black",0,"Male","adult"
"Noi-Na","Cat","30",1,15,9,"2",23,"6","2015","midday","10","11",1,"Siamese","Lynx",1,"Female","baby"
"Arnie","Dog","4015",1,7,21,"4",4,"9","2014","morning","5","23",1,"Chihuahua Shorthair","White",1,"Male","adult"
"Francine","Cat","120",1,16,5,"6",22,"3","2014","lateday","5","24",1,"Domestic Medium Hair","Black",1,"Female","baby"
"Lilly","Cat","300",1,12,55,"3",21,"10","2015","midday","10","22",1,"Domestic Shorthair","Blue",0,"Female","baby"
"Frisky","Dog","3285",1,12,50,"6",12,"12","2015","midday","5","11",1,"Maltese","White",0,"Male","adult"
"Nameless","Cat","28",0,19,43,"1",21,"12","2015","lateday","12","22",1,"Domestic Shorthair","Orange",1,"Male","baby"
"Nameless","Dog","150",0,14,31,"6",15,"11","2014","midday","11","27",1,"Australian Cattle Dog","White",0,"Female","baby"
"Sandy","Dog","3650",1,17,59,"3",15,"1","2014","lateday","9","19",1,"Beagle","Tan",0,"Female","adult"
"Nameless","Cat","7",0,12,23,"2",30,"6","2015","midday","6","22",1,"Domestic Shorthair","Tortie",3,"Unknown","baby"
"Princess","Dog","60",1,18,30,"7",30,"3","2014","lateday","13","30",1,"Plott Hound","Brown",0,"Female","baby"
"Stella 4","Dog","1095",1,10,40,"6",15,"2","2014","morning","9","8",0,"Shih Tzu","White",1,"Female","adult"
"Todd","Dog","2920",1,11,19,"5",26,"9","2014","night","9","8",0,"Shih Tzu","Tan",0,"Male","adult"
"Maddison","Dog","365",1,12,53,"2",8,"12","2015","midday","10","23",1,"Miniature Schnauzer","Blue",0,"Female","baby"
"Billy","Cat","2190",1,11,55,"6",7,"12","2013","night","11","22",1,"Domestic Shorthair","Black",0,"Male","adult"
"Stallone","Cat","3650",1,15,18,"1",25,"5","2015","midday","11","21",1,"Domestic Longhair","Black",0,"Male","adult"
"Queso","Dog","730",1,15,50,"3",13,"8","2014","midday","9","23",1,"Chihuahua Shorthair","White",0,"Male","adult"
"Lucas","Dog","730",1,12,1,"6",12,"7","2014","midday","19","20",1,"American Bulldog","White",0,"Male","adult"
"Nameless","Cat","28",0,14,4,"6",5,"9","2015","midday","5","22",1,"Domestic Shorthair","Black",3,"Unknown","baby"
"Beau","Dog","2920",1,15,37,"3",17,"12","2014","midday","11","24",1,"Jack Russell Terrier","White",0,"Female","adult"
"Marinda","Cat","60",1,19,1,"1",31,"8","2015","lateday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Pecas","Dog","1460",1,12,17,"3",3,"2","2016","midday","11","24",1,"Cardigan Welsh Corgi","Black",0,"Female","adult"
"Nameless","Cat","3650",0,18,2,"6",7,"6","2014","lateday","11","22",1,"Domestic Shorthair","Brown",0,"Male","adult"
"Lovie","Dog","3650",1,17,16,"7",23,"3","2014","lateday","5","11",1,"Maltese","White",0,"Female","adult"
"Casper","Cat","365",1,15,17,"4",21,"11","2013","midday","11","11",1,"Siamese","Flame",0,"Male","baby"
"Sadie","Dog","30",1,17,9,"3",13,"8","2014","lateday","9","25",1,"Australian Cattle Dog","Tan",0,"Female","baby"
"Nameless","Cat","1",0,15,6,"2",12,"5","2015","midday","4","22",1,"Domestic Shorthair","Blue",3,"Unknown","baby"
"Dash","Dog","1095",1,13,3,"1",19,"1","2015","midday","9","14",0,"Rhod Ridgeback","Tan",0,"Male","adult"
"Maudie","Cat","4380",1,13,37,"6",22,"3","2014","midday","11","21",1,"Domestic Longhair","Black",0,"Female","adult"
"Hava","Cat","270",1,12,52,"2",18,"2","2014","midday","12","22",1,"Domestic Shorthair","Orange",0,"Female","baby"
"Nameless","Cat","7",0,18,5,"4",9,"7","2015","lateday","11","22",1,"Domestic Shorthair","Brown",3,"Unknown","baby"
"Nameless","Cat","730",0,9,0,"6",17,"1","2015","morning","10","22",1,"Domestic Shorthair","Blue",0,"Male","adult"
"Wilson","Cat","60",1,12,14,"5",4,"9","2015","midday","12","24",1,"Domestic Medium Hair","Orange",0,"Male","baby"
"Truman","Cat","120",1,15,34,"2",28,"10","2014","midday","12","22",1,"Domestic Shorthair","Orange",0,"Male","baby"
"Nameless","Cat","730",0,9,0,"6",28,"3","2015","morning","18","22",1,"Domestic Shorthair","Orange",3,"Unknown","adult"
"Shug","Dog","1095",1,14,18,"7",22,"6","2014","midday","10","17",1,"Staffordshire","Buff",1,"Female","adult"
"Nameless","Cat","90",0,16,27,"3",1,"7","2015","lateday","10","11",1,"Siamese","Blue",0,"Male","baby"
"Richie","Dog","90",1,12,53,"7",7,"2","2016","midday","11","42",1,"Australian Cattle Dog","Black",1,"Male","baby"
"Max","Dog","730",1,14,19,"6",12,"12","2015","midday","11","40",1,"Jack Russell Terrier","White",0,"Male","adult"
"Nameless","Dog","365",0,16,29,"6",23,"8","2014","lateday","5","11",1,"Samoyed","White",0,"Female","baby"
"Zoom","Cat","1825",1,13,39,"3",2,"7","2014","midday","4","24",1,"Domestic Medium Hair","Blue",0,"Male","adult"
"Bogie Motors","Cat","120",1,13,12,"4",26,"6","2014","midday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Nameless","Cat","2555",0,9,0,"7",20,"7","2014","morning","10","24",1,"Domestic Medium Hair","Blue",1,"Female","adult"
"Nameless","Cat","365",0,9,0,"4",2,"7","2015","morning","6","22",1,"Domestic Shorthair","Torbie",1,"Female","baby"
"Nameless","Cat","14",0,18,20,"5",8,"8","2014","lateday","11","22",1,"Domestic Shorthair","Brown",1,"Female","baby"
"Gordo","Dog","120",1,16,50,"1",29,"9","2014","lateday","5","23",1,"Pug","Sable",0,"Male","baby"
"Sly","Cat","300",1,16,12,"6",30,"11","2013","lateday","5","26",1,"Siamese","Black",0,"Male","baby"
"Nameless","Dog","1825",0,17,38,"3",10,"12","2014","lateday","4","16",0,"Miniature Poodle","Gray",0,"Female","adult"
"Eeyore","Cat","30",1,15,10,"7",5,"10","2014","midday","5","22",1,"Domestic Shorthair","Black",1,"Male","baby"
"Sissy","Dog","730",1,14,21,"5",3,"1","2014","midday","11","15",1,"Rat Terrier","White",1,"Female","adult"
"Max","Cat","60",1,18,2,"5",4,"12","2015","lateday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Greyworm","Cat","180",1,12,59,"5",27,"6","2014","midday","4","22",1,"Domestic Shorthair","Blue",1,"Male","baby"
"Bolo","Dog","1825",1,17,36,"4",30,"4","2015","lateday","11","9",1,"Boxer","Brown",0,"Male","adult"
"Miss Fish","Dog","3285",1,11,9,"3",20,"5","2015","night","11","22",1,"Labrador Retriever","White",0,"Female","adult"
"Gabbie","Dog","1825",1,14,46,"4",28,"5","2015","midday","19","9",1,"Boxer","Brown",0,"Female","adult"
"Nameless","Cat","14",0,14,19,"3",12,"8","2015","midday","11","22",1,"Domestic Shorthair","White",1,"Female","baby"
"Bevo","Dog","365",1,14,17,"3",11,"6","2014","midday","19","20",1,"American Bulldog","White",0,"Male","baby"
"Mickey","Dog","2920",1,15,17,"2",21,"1","2014","midday","9","23",1,"Chihuahua Shorthair","Tan",0,"Male","adult"
"Missy","Cat","60",1,16,45,"6",7,"12","2013","lateday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby"
"Ariel","Cat","60",1,16,24,"4",29,"10","2015","lateday","11","22",1,"Domestic Shorthair","Black",1,"Female","baby"
"Chispita","Dog","365",1,18,17,"3",8,"1","2014","lateday","5","26",1,"Miniature Poodle","Black",0,"Female","baby"
"Jake","Cat","150",1,11,53,"2",1,"10","2013","night","5","22",1,"Domestic Shorthair","Black",0,"Male","baby"
"Estrella","Dog","2190",1,14,38,"4",3,"9","2015","midday","11","23",1,"Chihuahua Shorthair","Black",0,"Female","adult"
"Stuart","Dog","1825",1,15,21,"6",16,"8","2014","midday","9","26",1,"Parson Russell Terrier","White",0,"Male","adult"
"Luda","Dog","2555",1,13,36,"3",26,"11","2014","midday","5","22",1,"Labrador Retriever","Black",0,"Female","adult"
"Lily","Dog","2555",1,18,2,"2",6,"1","2015","lateday","5","23",1,"Chihuahua Shorthair","Brown",1,"Female","adult"
"Pepito","Dog","2555",1,13,55,"1",25,"8","2014","midday","9","23",1,"Chihuahua Shorthair","Red",0,"Male","adult"
"Henry","Cat","2190",1,10,49,"4",2,"10","2014","morning","11","22",1,"Domestic Shorthair","Brown",0,"Male","adult"
"Nameless","Cat","21",0,17,13,"3",14,"5","2014","lateday","12","22",1,"Domestic Shorthair","Orange",1,"Male","baby"
