"Name","AnimalType","AgeinDays","HasName","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Sandro","Cat","2555",1,15,29,"3",18,"3","2015","midday","4","22",1,"Domestic Shorthair","Blue",0,"Male","adult","Adoption"
"Benji","Dog","730",1,17,55,"5",26,"12","2014","lateday","3","13",1,"Pekingese","Tan",0,"Male","adult","Return_to_owner"
"Fiona","Cat","90",1,17,19,"1",21,"9","2015","lateday","11","21",1,"Domestic Longhair","Black",0,"Female","baby","Adoption"
"Sweetie Pie","Dog","240",1,13,53,"2",11,"3","2014","midday","11","23",1,"Australian Shepherd","White",0,"Female","baby","Adoption"
"Sam","Dog","730",1,13,4,"6",26,"12","2015","midday","11","22",1,"Labrador Retriever","Black",0,"Male","adult","Adoption"
"Hampton","Dog","180",1,12,31,"1",12,"1","2015","midday","11","12",1,"Pit Bull","Black",0,"Male","baby","Transfer"
"Nameless","Cat","14",0,18,18,"1",8,"6","2015","lateday","10","22",1,"Domestic Shorthair","Blue",3,"Unknown","baby","Transfer"
"Nameless","Dog","30",0,16,11,"2",20,"1","2015","lateday","19","12",1,"Pit Bull","Black",1,"Male","baby","Euthanasia"
"Haley","Dog","150",1,18,8,"2",26,"8","2014","lateday","9","22",1,"Chihuahua Longhair","Chocolate",0,"Female","baby","Adoption"
"Libby","Dog","730",1,18,36,"3",23,"10","2013","lateday","11","23",1,"Chihuahua Shorthair","Brown",0,"Female","adult","Adoption"
"Gypsy Girl","Cat","2190",1,16,22,"6",23,"1","2016","lateday","6","22",1,"Domestic Shorthair","Calico",0,"Female","adult","Adoption"
"Messi","Dog","730",1,17,51,"2",27,"5","2014","lateday","11","36",1,"Miniature Poodle","Black",1,"Male","adult","Return_to_owner"
"Axel","Dog","730",1,12,28,"5",19,"6","2015","midday","9","23",1,"Chihuahua Shorthair","Black",0,"Male","adult","Transfer"
"Demarcia","Cat","60",1,17,15,"5",9,"10","2015","lateday","11","22",1,"Domestic Shorthair","Black",0,"Female","baby","Adoption"
"Moses","Dog","3650",1,11,37,"3",27,"11","2013","night","5","18",0,"Labrador Retriever","White",0,"Male","adult","Return_to_owner"
"Wesson","Dog","30",1,18,1,"6",2,"5","2015","lateday","11","22",1,"Labrador Retriever","Brown",0,"Male","baby","Adoption"
"Nameless","Dog","5110",0,14,15,"2",1,"10","2013","midday","5","23",1,"Chihuahua Shorthair","Brown",1,"Male","adult","Transfer"
"Nameless","Dog","365",0,18,6,"2",27,"1","2015","lateday","5","20",1,"Miniature Poodle","White",0,"Female","baby","Adoption"
"Brutus","Dog","3650",1,13,3,"4",18,"2","2016","midday","4","22",1,"Labrador Retriever","Buff",1,"Male","adult","Adoption"
"Sadie","Dog","3285",1,18,11,"7",19,"10","2014","lateday","5","18",1,"Great Pyrenees","White",0,"Female","adult","Adoption"
"Nameless","Cat","3285",0,10,38,"5",25,"4","2014","morning","17","22",1,"Domestic Shorthair","Brown",0,"Male","adult","Euthanasia"
"Sasha","Dog","1460",1,18,3,"6",27,"9","2014","lateday","9","21",1,"Yorkshire Terrier","Black",0,"Female","adult","Adoption"
"Nameless","Dog","7",0,13,44,"5",19,"6","2015","midday","4","30",0,"American Staffordshire Terrier","Fawn",1,"Male","baby","Transfer"
"Lexi","Dog","365",1,15,42,"7",18,"10","2015","midday","9","22",1,"Labrador Retriever","Tan",0,"Female","baby","Adoption"
"Gracie","Dog","4380",1,15,43,"4",12,"6","2014","midday","11","19",0,"Chihuahua Shorthair","Black",1,"Female","adult","Adoption"
"Choni","Dog","1095",1,17,16,"5",12,"2","2016","lateday","3","23",1,"Chihuahua Shorthair","Tan",0,"Male","adult","Adoption"
"Luigi","Dog","365",1,11,51,"7",17,"11","2013","night","11","17",1,"Welsh Terrier","Black",0,"Male","baby","Adoption"
"Bella","Dog","365",1,11,28,"6",14,"6","2014","night","11","12",1,"Pit Bull","Black",0,"Female","baby","Return_to_owner"
"Ashley","Cat","365",1,14,20,"1",20,"4","2015","midday","11","22",1,"Domestic Shorthair","Brown",1,"Female","baby","Transfer"
"Kit Kat","Cat","120",1,0,0,"1",30,"11","2015","night","11","22",1,"Domestic Shorthair","Black",0,"Female","baby","Transfer"
"Nameless","Cat","730",0,10,16,"6",16,"8","2014","morning","5","24",1,"Domestic Medium Hair","Black",0,"Male","adult","Euthanasia"
"Nameless","Cat","21",0,12,31,"4",15,"10","2015","midday","5","11",1,"Siamese","White",1,"Male","baby","Transfer"
"Bella","Cat","180",1,16,48,"6",14,"2","2015","lateday","17","22",1,"Domestic Shorthair","Brown",0,"Female","baby","Adoption"
"Sancho","Dog","1095",1,19,12,"5",29,"1","2016","lateday","11","23",1,"Chihuahua Shorthair","Cream",1,"Male","adult","Return_to_owner"
"Nameless","Cat","21",0,16,58,"2",6,"5","2014","lateday","11","22",1,"Domestic Shorthair","Black",1,"Female","baby","Transfer"
"Moonlight","Cat","1825",1,16,44,"6",27,"6","2015","lateday","11","22",1,"Domestic Shorthair","Black",0,"Female","adult","Adoption"
"Agamemnon","Cat","120",1,13,59,"2",3,"11","2015","midday","10","22",1,"Domestic Shorthair","Blue",0,"Male","baby","Transfer"
"Jackson","Dog","730",1,17,13,"2",17,"3","2015","lateday","16","21",0,"Australian Cattle Dog","Blue",0,"Male","adult","Return_to_owner"
"Crystal","Dog","730",1,12,2,"4",19,"12","2013","midday","5","12",1,"Pit Bull","Brown",0,"Female","adult","Euthanasia"
"Sister","Cat","730",1,17,47,"3",29,"4","2015","lateday","6","22",1,"Domestic Shorthair","Tortie",0,"Female","adult","Return_to_owner"
"Dancer","Dog","365",1,12,44,"6",6,"2","2016","midday","9","13",0,"Pharaoh Hound","Red",0,"Female","baby","Transfer"
"Paul","Dog","730",1,15,5,"7",4,"1","2015","midday","9","23",1,"Chihuahua Shorthair","Tan",0,"Male","adult","Return_to_owner"
"Pharaoh","Dog","4745",1,14,38,"2",5,"1","2016","midday","5","13",1,"Chow Chow","Brown",0,"Male","adult","Return_to_owner"
"Nameless","Cat","730",0,14,7,"1",14,"10","2013","midday","12","22",1,"Domestic Shorthair","Orange",1,"Male","adult","Euthanasia"
"Princess","Dog","730",1,15,20,"5",15,"11","2013","midday","5","34",1,"Labrador Retriever","Black",0,"Female","adult","Transfer"
"Nameless","Dog","30",0,11,45,"4",10,"9","2015","night","13","15",1,"Plott Hound","Brown",1,"Female","baby","Transfer"
"Miles","Dog","1095",1,19,1,"7",19,"10","2014","lateday","9","9",1,"Akita","Black",0,"Male","adult","Adoption"
"Junebug","Dog","365",1,9,56,"2",5,"1","2016","morning","9","12",1,"Pit Bull","Red",0,"Female","baby","Adoption"
"Matilda","Dog","730",1,12,43,"1",21,"9","2015","midday","11","13",1,"Catahoula","Brown",0,"Female","adult","Transfer"
"Nameless","Cat","21",0,14,5,"6",5,"9","2015","midday","10","22",1,"Domestic Shorthair","Blue",3,"Unknown","baby","Transfer"
"Ladybug","Dog","4015",1,10,30,"5",25,"7","2014","morning","5","19",1,"German Shepherd","Brown",0,"Female","adult","Adoption"
"Cyrano","Dog","1095",1,17,4,"6",23,"8","2014","lateday","10","19",1,"Tibetan Spaniel","White",0,"Male","adult","Return_to_owner"
"Boogie","Dog","365",1,14,11,"7",6,"4","2014","midday","17","13",1,"Catahoula","Brown",0,"Male","baby","Adoption"
"Allie","Dog","730",1,17,18,"3",23,"9","2015","lateday","9","22",1,"Miniature Pinscher","Black",0,"Female","adult","Adoption"
"Nameless","Dog","60",0,12,21,"3",23,"12","2015","midday","19","13",1,"Catahoula","Brown",0,"Male","baby","Adoption"
"Luna","Dog","730",1,17,22,"4",16,"1","2014","lateday","5","19",1,"American Eskimo","White",0,"Female","adult","Adoption"
"Eve","Dog","2190",1,12,28,"3",19,"2","2014","midday","11","23",1,"Siberian Husky","White",0,"Female","adult","Return_to_owner"
"Nameless","Cat","365",0,13,58,"5",3,"7","2015","midday","6","22",1,"Domestic Shorthair","Calico",1,"Female","baby","Transfer"
"Aries","Dog","730",1,16,8,"7",1,"3","2015","lateday","11","24",1,"Cardigan Welsh Corgi","Black",0,"Male","adult","Adoption"
"Julius","Dog","365",1,15,31,"6",7,"6","2014","midday","11","29",1,"Australian Cattle Dog","White",0,"Male","baby","Adoption"
"Edina","Cat","60",1,15,21,"6",21,"11","2015","midday","6","22",1,"Domestic Shorthair","Torbie",0,"Female","baby","Adoption"
"Maya","Dog","365",1,17,55,"6",15,"2","2014","lateday","5","17",1,"Redbone Hound","Brown",0,"Female","baby","Adoption"
"Bubba","Dog","730",1,18,12,"5",28,"11","2014","lateday","11","12",1,"Pit Bull","Brown",0,"Male","adult","Return_to_owner"
"Cookie-Poo","Dog","90",1,18,25,"2",1,"4","2014","lateday","9","38",1,"Shetland Sheepdog","Black",0,"Female","baby","Return_to_owner"
"Arizona","Dog","365",1,17,46,"6",18,"10","2014","lateday","9","19",1,"German Shepherd","Black",0,"Female","baby","Adoption"
"Pinto","Dog","3650",1,7,55,"3",17,"12","2014","morning","9","15",1,"Rat Terrier","White",0,"Male","adult","Return_to_owner"
"Nameless","Cat","3",0,13,9,"5",28,"3","2014","midday","10","22",1,"Domestic Shorthair","Blue",1,"Male","baby","Transfer"
"Lula Belle","Dog","730",1,18,10,"7",13,"10","2013","lateday","14","35",1,"Australian Cattle Dog","White",0,"Female","adult","Adoption"
"Rocky","Dog","365",1,16,5,"2",19,"8","2014","lateday","8","14",1,"Rottweiler","Tricolor",0,"Male","baby","Adoption"
"Tiana","Dog","1825",1,18,16,"2",9,"6","2015","lateday","9","22",1,"Miniature Pinscher","Black",0,"Female","adult","Return_to_owner"
"Mallory","Dog","730",1,17,54,"2",25,"11","2014","lateday","5","24",1,"Maltese","White",0,"Female","adult","Adoption"
"Nameless","Cat","365",0,15,45,"7",29,"3","2015","midday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby","Return_to_owner"
"Wesson","Dog","240",1,17,5,"1",23,"3","2015","lateday","5","29",1,"Anatol Shepherd","Sable",0,"Male","baby","Adoption"
"Cochise","Dog","730",1,14,50,"4",20,"2","2014","midday","9","14",1,"Rottweiler","Black",1,"Female","adult","Euthanasia"
"Aladdin","Cat","30",1,11,43,"5",28,"3","2014","night","11","24",1,"Domestic Medium Hair","Brown",1,"Male","baby","Transfer"
"Chica","Dog","1095",1,13,53,"2",30,"12","2014","midday","9","9",1,"Boxer","Tan",0,"Female","adult","Transfer"
"Baltazar","Dog","1460",1,17,14,"3",16,"10","2013","lateday","5","19",1,"German Shepherd","Black",0,"Male","adult","Adoption"
"Izy","Cat","365",1,13,18,"3",6,"8","2014","midday","10","22",1,"Domestic Shorthair","Blue",0,"Female","baby","Adoption"
"Nameless","Cat","120",0,9,0,"5",4,"7","2014","morning","5","22",1,"Domestic Shorthair","Black",3,"Unknown","baby","Transfer"
"Jasmine","Dog","730",1,17,2,"4",25,"6","2015","lateday","4","34",1,"German Shepherd","Buff",0,"Female","adult","Adoption"
"Nameless","Cat","2190",0,11,33,"4",28,"11","2013","night","10","24",1,"Domestic Medium Hair","Blue",0,"Male","adult","Euthanasia"
"Neptune","Dog","1095",1,18,34,"7",10,"5","2015","lateday","9","20",1,"Belgian Malinois","Tan",0,"Male","adult","Return_to_owner"
"Negrito","Cat","240",1,17,10,"6",30,"8","2014","lateday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby","Adoption"
"Debo","Dog","1095",1,16,44,"7",26,"7","2015","lateday","9","12",1,"Pit Bull","Tan",1,"Male","adult","Return_to_owner"
"Osa","Dog","365",1,18,10,"2",24,"3","2015","lateday","5","18",1,"Great Pyrenees","White",0,"Female","baby","Return_to_owner"
"Tuck","Cat","60",1,18,42,"6",18,"7","2015","lateday","11","22",1,"Domestic Shorthair","Black",0,"Male","baby","Adoption"
"Meechum","Cat","3650",1,18,5,"5",7,"11","2014","lateday","5","22",1,"Domestic Shorthair","Black",0,"Male","adult","Adoption"
"Tulip","Cat","60",1,12,24,"7",14,"6","2015","midday","5","22",1,"Domestic Shorthair","Black",0,"Female","baby","Adoption"
"Nameless","Cat","90",0,17,23,"4",14,"8","2014","lateday","11","11",1,"Siamese","Flame",1,"Male","baby","Transfer"
"Hope","Cat","240",1,15,51,"4",23,"1","2014","midday","11","24",1,"Domestic Medium Hair","Black",0,"Female","baby","Adoption"
"Sofia","Dog","180",1,17,31,"1",22,"12","2014","lateday","5","25",1,"Shih Tzu","Black",0,"Female","baby","Return_to_owner"
"Nameless","Dog","150",0,14,15,"7",30,"3","2014","midday","11","23",1,"Chihuahua Shorthair","Black",0,"Female","baby","Adoption"
"Presley","Dog","365",1,13,28,"3",3,"9","2014","midday","9","32",1,"Chihuahua Longhair","Tan",0,"Female","baby","Adoption"
"Tiger","Cat","1825",1,6,56,"2",7,"7","2015","morning","11","22",1,"Domestic Shorthair","Brown",0,"Male","adult","Return_to_owner"
"Rain","Dog","730",1,11,38,"5",4,"10","2013","night","12","22",1,"Labrador Retriever","Yellow",0,"Male","adult","Adoption"
"Neeley","Cat","180",1,13,44,"2",29,"12","2015","midday","6","24",1,"Domestic Medium Hair","Tortie",0,"Female","baby","Adoption"
"Cosita","Dog","365",1,18,50,"5",15,"11","2013","lateday","3","23",1,"Chihuahua Shorthair","Tan",0,"Female","baby","Euthanasia"
"Nameless","Dog","120",0,18,20,"1",3,"3","2014","lateday","5","19",1,"American Eskimo","Cream",0,"Female","baby","Adoption"
"Yoshi","Dog","1825",1,16,36,"2",1,"9","2015","lateday","10","12",1,"Pit Bull","Blue",0,"Female","adult","Return_to_owner"
"Nameless","Dog","90",0,17,2,"7",15,"6","2014","lateday","11","28",1,"Labrador Retriever","White",0,"Female","baby","Transfer"
"Lucas","Cat","14",1,15,4,"5",18,"7","2014","midday","12","22",1,"Domestic Shorthair","Orange",1,"Male","baby","Transfer"
"Jesse","Dog","210",1,11,53,"2",26,"5","2015","night","8","19",1,"German Shepherd","Red",0,"Female","baby","Transfer"
"Bishop","Dog","365",1,13,28,"2",12,"11","2013","midday","11","22",1,"Labrador Retriever","Black",0,"Male","baby","Return_to_owner"
"Samantha","Dog","1095",1,18,54,"3",3,"6","2015","lateday","4","13",1,"Pekingese","Buff",0,"Female","adult","Return_to_owner"
"Negrito","Dog","730",1,14,50,"4",12,"2","2015","midday","9","23",1,"Chihuahua Shorthair","Black",0,"Male","adult","Return_to_owner"
"Gaby","Dog","730",1,11,59,"3",27,"11","2013","night","5","24",1,"Maltese","White",1,"Female","adult","Transfer"
"Nix","Cat","120",1,18,24,"5",3,"1","2014","lateday","17","22",1,"Domestic Shorthair","Calico",0,"Female","baby","Adoption"
"Frisky","Dog","60",1,17,39,"7",22,"2","2015","lateday","5","23",1,"Chihuahua Shorthair","White",0,"Male","baby","Adoption"
"Nameless","Cat","14",0,13,51,"2",24,"6","2014","midday","11","22",1,"Domestic Shorthair","Brown",1,"Male","baby","Euthanasia"
"Diamond","Dog","730",1,13,44,"3",1,"1","2014","midday","18","13",1,"Catahoula","Tan",0,"Female","adult","Euthanasia"
"South","Dog","30",1,16,40,"3",9,"7","2014","lateday","11","38",1,"Labrador Retriever","Black",0,"Female","baby","Adoption"
"Rose","Dog","1095",1,18,28,"7",22,"3","2015","lateday","11","12",1,"Pit Bull","Black",0,"Female","adult","Adoption"
"Vigo","Dog","1825",1,16,38,"4",6,"3","2014","lateday","5","7",0,"Maltese","White",0,"Male","adult","Adoption"
"Nameless","Cat","14",0,12,35,"3",17,"6","2015","midday","12","22",1,"Domestic Shorthair","Orange",1,"Male","baby","Transfer"
"Lexie","Dog","2190",1,17,38,"4",23,"7","2015","lateday","10","12",1,"Shih Tzu","Gray",1,"Female","adult","Return_to_owner"
"Logan","Dog","730",1,17,33,"4",14,"11","2013","lateday","11","17",0,"Yorkshire Terrier","Brown",0,"Male","adult","Adoption"
"Nameless","Dog","30",0,15,33,"2",18,"11","2014","midday","11","23",1,"Chihuahua Shorthair","Black",1,"Female","baby","Transfer"
"Mouphtaou","Dog","730",1,17,28,"7",18,"1","2015","lateday","4","26",1,"Golden Retriever","Gold",0,"Male","adult","Adoption"
"Nameless","Cat","6",0,16,19,"6",12,"7","2014","lateday","16","11",1,"Siamese","White",1,"Female","baby","Transfer"
"Trooper","Dog","1095",1,15,51,"3",23,"7","2014","midday","5","22",1,"Labrador Retriever","Black",0,"Male","adult","Adoption"
"Randy Quaid","Cat","730",1,15,9,"3",11,"12","2013","midday","11","22",1,"Domestic Shorthair","White",0,"Male","adult","Return_to_owner"
"Rex","Dog","300",1,19,51,"6",17,"10","2015","lateday","11","34",1,"Labrador Retriever","Black",0,"Male","baby","Adoption"
"Player","Cat","1095",1,18,58,"2",9,"9","2014","lateday","17","22",1,"Domestic Shorthair","Brown",0,"Male","adult","Adoption"
"Nameless","Cat","21",0,18,50,"2",19,"5","2015","lateday","10","22",1,"Domestic Shorthair","Blue",3,"Unknown","baby","Transfer"
"Nameless","Dog","180",0,18,52,"3",14,"5","2014","lateday","11","23",1,"Chihuahua Shorthair","Brown",1,"Male","baby","Transfer"
"Arya","Dog","730",1,17,21,"5",18,"7","2014","lateday","11","13",0,"Staffordshire","Black",0,"Female","adult","Adoption"
"Nameless","Dog","150",0,17,2,"6",5,"10","2013","lateday","9","10",1,"Beagle","Red",0,"Female","baby","Adoption"
"May","Dog","30",1,11,44,"3",29,"4","2015","night","9","37",1,"German Shepherd","Red",0,"Female","baby","Adoption"
"Bear","Dog","730",1,14,14,"4",8,"10","2015","midday","5","22",1,"Labrador Retriever","Black",0,"Male","adult","Return_to_owner"
"Nameless","Cat","730",0,9,0,"4",2,"7","2015","morning","6","22",1,"Domestic Shorthair","Tortie",3,"Unknown","adult","Transfer"
"Maggie","Cat","365",1,11,12,"6",7,"11","2015","night","17","22",1,"Domestic Shorthair","White",0,"Female","baby","Return_to_owner"
"Mercedes","Dog","730",1,19,10,"7",3,"5","2015","lateday","11","24",1,"Jack Russell Terrier","White",0,"Female","adult","Adoption"
"Nick","Cat","60",1,17,50,"1",29,"9","2014","lateday","11","22",1,"Domestic Shorthair","Black",1,"Male","baby","Transfer"
"Nameless","Dog","60",0,17,10,"7",29,"6","2014","lateday","3","33",1,"Chihuahua Shorthair","Tan",0,"Male","baby","Transfer"
"Annika","Dog","30",1,9,29,"4",17,"9","2015","morning","11","19",1,"German Shepherd","Sable",1,"Female","baby","Transfer"
"Everest","Cat","60",1,15,25,"6",6,"9","2014","midday","5","22",1,"Domestic Shorthair","Black",0,"Male","baby","Adoption"
"Piper","Dog","2920",1,12,47,"6",22,"3","2014","midday","11","28",1,"Collie Rough","Black",0,"Female","adult","Return_to_owner"
"Tica","Cat","730",1,16,29,"3",2,"7","2014","lateday","10","22",1,"Domestic Shorthair","Blue",0,"Female","adult","Return_to_owner"
"Nameless","Cat","365",0,16,0,"6",9,"8","2014","lateday","6","22",1,"Domestic Shorthair","Calico",1,"Female","baby","Transfer"
"Shasta","Dog","365",1,17,34,"7",16,"11","2014","lateday","5","30",1,"Bull Terrier","Black",0,"Female","baby","Adoption"
"Bear","Cat","30",1,15,18,"5",15,"11","2013","midday","4","21",1,"Domestic Longhair","Blue",1,"Male","baby","Transfer"
"Nameless","Cat","60",0,17,46,"4",12,"6","2014","lateday","11","22",1,"Domestic Shorthair","Brown",0,"Female","baby","Adoption"
"Nameless","Cat","30",0,15,14,"2",26,"8","2014","midday","10","22",1,"Domestic Shorthair","Blue",1,"Male","baby","Euthanasia"
"Liza","Cat","365",1,14,0,"4",18,"2","2016","midday","6","22",1,"Domestic Shorthair","Tortie",1,"Female","baby","Transfer"
"Copper","Dog","4380",1,15,39,"4",10,"12","2015","midday","11","25",1,"Wire Hair Fox Terrier","Black",0,"Male","adult","Return_to_owner"
"Ginger","Dog","1095",1,8,15,"3",8,"7","2015","morning","5","34",1,"Miniature Poodle","Brown",0,"Female","adult","Adoption"
"Precious","Dog","1095",1,11,49,"3",25,"11","2015","night","9","19",1,"German Shepherd","Black",0,"Female","adult","Adoption"
"Spot","Dog","330",1,15,3,"7",30,"3","2014","midday","11","42",1,"Australian Cattle Dog","White",0,"Male","baby","Adoption"
"Bingo","Dog","730",1,13,36,"3",15,"4","2015","midday","14","33",1,"Australian Shepherd","Black",1,"Male","adult","Transfer"
"Nameless","Cat","3",0,16,56,"7",30,"8","2015","lateday","6","22",1,"Domestic Shorthair","Torbie",3,"Unknown","baby","Transfer"
"Fiona","Dog","1460",1,17,15,"7",27,"12","2015","lateday","3","23",1,"Chihuahua Shorthair","Tan",0,"Female","adult","Adoption"
"Nameless","Dog","30",0,11,32,"6",31,"5","2014","night","4","19",1,"German Shepherd","Fawn",1,"Male","baby","Transfer"
"Tito","Dog","1095",1,14,9,"5",18,"10","2013","midday","5","19",1,"German Shepherd","White",1,"Male","adult","Return_to_owner"
"Rex","Cat","60",1,17,34,"7",27,"9","2015","lateday","11","22",1,"Domestic Shorthair","Cream",0,"Male","baby","Adoption"
"Ruby","Cat","4015",1,12,10,"7",13,"4","2014","midday","6","14",1,"Maine Coon","Torbie",0,"Female","adult","Adoption"
"Ace","Dog","180",1,13,4,"7",19,"10","2014","midday","11","15",1,"Catahoula","Brown",0,"Male","baby","Adoption"
"Josephina","Dog","1095",1,18,44,"2",20,"10","2015","lateday","11","34",1,"Labrador Retriever","Black",0,"Female","adult","Return_to_owner"
"Nameless","Cat","90",0,16,46,"6",30,"8","2014","lateday","17","24",1,"Domestic Medium Hair","Brown",0,"Male","baby","Adoption"
