"AnimalType","AgeinDays","HasName","NameLength","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","IsSlash","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Dog","730",1,"6",18,16,"2",10,"11","2015","lateday","9","12","yes","no","Pit Bull","White","no","Male","nearly_baby","Return_to_owner"
"Dog","1460",1,"5",14,30,"1",29,"12","2014","midday","5","23","yes","no","Chihuahua Shorthair","Brown","no","Male","adult","Transfer"
"Dog","240",1,"7",12,45,"1",26,"1","2015","midday","8","38","no","yes","Labrador Retriever","Tricolor","no","Female","baby","Return_to_owner"
"Dog","4380",1,"9",11,23,"1",20,"4","2015","night","11","10","no","no","Lhasa Apso","Cream","no","Male","adult","Transfer"
"Dog","730",1,"7",17,38,"5",11,"10","2013","lateday","9","11","yes","no","Pointer","Tan","no","Male","nearly_baby","Adoption"
"Dog","365",1,"6",12,16,"7",1,"2","2015","midday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Male","baby","Return_to_owner"
"Dog","365",1,"5",17,48,"1",28,"7","2014","lateday","11","23","yes","no","Chihuahua Shorthair","White","no","Female","baby","Return_to_owner"
"Dog","730",1,"6",17,31,"3",8,"4","2015","lateday","5","19","yes","no","Chinese Sharpei","Brown","no","Female","nearly_baby","Adoption"
"Dog","3285",1,"4",17,50,"4",26,"6","2014","lateday","5","18","yes","no","Chesa Bay Retr","Brown","no","Male","adult","Adoption"
"Dog","120",1,"3",15,49,"4",31,"7","2014","midday","11","14","no","yes","Boxer","Black","no","Female","baby","Transfer"
"Dog","2555",1,"5",14,41,"3",14,"1","2015","midday","5","16","yes","no","Bichon Frise","White","no","Male","adult","Return_to_owner"
"Dog","730",1,"8",18,4,"7",5,"1","2014","lateday","11","19","no","no","Australian Shepherd","Black","no","Female","nearly_baby","Adoption"
"Dog","1460",1,"3",15,52,"6",16,"1","2016","midday","3","34","no","yes","Labrador Retriever","Tan","yes","Male","adult","Euthanasia"
"Dog","365",1,"5",18,14,"3",28,"5","2014","lateday","11","29","no","yes","Border Collie","Black","no","Male","baby","Transfer"
"Dog","2920",1,"5",13,39,"1",7,"10","2013","midday","11","16","no","yes","Pit Bull","Brown","no","Male","adult","Euthanasia"
"Dog","2190",1,"3",14,35,"5",1,"8","2014","midday","11","19","yes","no","German Shepherd","Black","no","Male","adult","Adoption"
"Dog","1095",1,"5",17,40,"4",5,"3","2015","lateday","11","8","no","no","Shih Tzu","Black","no","Male","adult","Return_to_owner"
"Dog","730",1,"5",15,17,"7",19,"1","2014","midday","11","16","yes","no","Bull Terrier","White","no","Male","nearly_baby","Return_to_owner"
"Dog","60",1,"6",17,59,"1",7,"9","2015","lateday","9","16","yes","no","Carolina Dog","Tan","no","Male","baby","Adoption"
"Dog","1460",1,"6",18,24,"7",4,"1","2015","lateday","11","19","yes","no","German Shepherd","Brown","no","Male","adult","Transfer"
"Dog","730",1,"3",19,1,"7",18,"10","2015","lateday","11","12","yes","no","Pit Bull","White","no","Female","nearly_baby","Adoption"
"Dog","5840",1,"5",10,49,"2",14,"1","2014","morning","3","13","yes","no","Chow Chow","Red","yes","Female","adult","Euthanasia"
"Dog","60",0,"8",17,39,"1",26,"1","2015","lateday","11","17","yes","no","Border Collie","Black","no","Male","baby","Adoption"
"Dog","730",1,"5",19,14,"1",19,"5","2014","lateday","8","30","yes","no","Greater Swiss Mountain Dog","Tricolor","no","Male","nearly_baby","Adoption"
"Dog","60",1,"5",12,18,"1",29,"6","2015","midday","9","18","yes","no","Cocker Spaniel","Tan","yes","Female","baby","Adoption"
"Dog","365",1,"4",17,13,"2",29,"7","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Female","baby","Adoption"
"Dog","1095",1,"4",17,16,"3",15,"4","2015","lateday","5","5","no","no","Boxer","White","no","Female","adult","Adoption"
"Dog","730",0,"8",17,34,"2",20,"10","2015","lateday","10","17","yes","no","Cairn Terrier","Black","no","Male","nearly_baby","Adoption"
"Dog","60",1,"4",15,58,"5",19,"2","2016","midday","5","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","1095",1,"5",12,57,"2",16,"2","2016","midday","5","11","yes","no","Maltese","White","no","Female","adult","Return_to_owner"
"Dog","730",0,"8",17,17,"3",5,"8","2015","lateday","9","22","yes","no","Chihuahua Longhair","Tan","no","Female","nearly_baby","Adoption"
"Dog","270",1,"4",14,11,"6",29,"3","2014","midday","19","21","yes","no","Australian Kelpie","Brown","no","Female","baby","Adoption"
"Dog","365",1,"3",15,28,"7",27,"9","2015","midday","19","15","yes","no","Treeing Cur","Brown","no","Male","baby","Adoption"
"Dog","210",0,"8",18,29,"2",26,"8","2014","lateday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Male","baby","Adoption"
"Dog","1825",1,"4",13,47,"4",27,"2","2014","midday","5","24","no","yes","Cocker Spaniel","Brown","no","Female","adult","Transfer"
"Dog","4380",1,"10",13,49,"4",9,"1","2014","midday","5","19","no","no","Miniature Schnauzer","Black","yes","Male","adult","Transfer"
"Dog","730",1,"4",13,48,"6",31,"10","2015","midday","3","28","no","yes","Chihuahua Longhair","Red","no","Male","nearly_baby","Transfer"
"Dog","365",0,"8",16,13,"5",6,"6","2014","lateday","3","23","yes","no","Chihuahua Shorthair","Tan","yes","Male","baby","Transfer"
"Dog","240",1,"4",17,25,"5",5,"12","2014","lateday","11","16","no","yes","Pit Bull","Black","no","Male","baby","Transfer"
"Dog","1095",1,"5",15,19,"7",5,"7","2015","midday","5","12","yes","no","Shih Tzu","Brown","no","Male","adult","Return_to_owner"
"Dog","330",1,"7",18,53,"2",10,"12","2013","lateday","5","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","365",0,"8",13,52,"5",6,"12","2013","midday","9","19","yes","no","German Shepherd","Black","yes","Male","baby","Euthanasia"
"Dog","60",0,"8",15,37,"7",12,"1","2014","midday","9","23","yes","no","Chihuahua Shorthair","White","yes","Male","baby","Transfer"
"Dog","7",0,"8",19,12,"6",26,"9","2015","lateday","11","12","yes","no","Shih Tzu","White","yes","Male","baby","Transfer"
"Dog","2555",1,"7",18,59,"2",23,"6","2015","lateday","11","35","no","yes","German Shepherd","Brown","yes","Male","adult","Return_to_owner"
"Dog","30",1,"6",18,27,"7",26,"7","2015","lateday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","baby","Adoption"
"Dog","60",1,"5",17,3,"6",29,"8","2015","lateday","11","34","no","yes","German Shepherd","Brown","no","Male","baby","Adoption"
"Dog","365",1,"5",12,15,"2",17,"12","2013","midday","11","17","yes","no","Staffordshire","Black","no","Female","baby","Adoption"
"Dog","2190",1,"5",12,1,"2",21,"4","2015","midday","10","12","yes","no","Shih Tzu","Gray","no","Male","adult","Transfer"
"Dog","365",0,"8",11,40,"6",15,"11","2014","night","5","14","yes","no","Toy Poodle","White","no","Female","baby","Adoption"
"Dog","1095",1,"4",17,48,"4",29,"1","2015","lateday","4","12","yes","no","Pit Bull","Blue","no","Male","adult","Adoption"
"Dog","5110",1,"8",13,55,"3",12,"8","2015","midday","3","23","yes","no","Chihuahua Shorthair","Tan","yes","Female","adult","Euthanasia"
"Dog","730",1,"5",16,52,"4",13,"2","2014","lateday","15","23","yes","no","Chihuahua Shorthair","Chocolate","yes","Male","nearly_baby","Transfer"
"Dog","1095",1,"6",11,45,"5",20,"3","2015","night","11","15","yes","no","Rat Terrier","White","no","Female","adult","Transfer"
"Dog","365",0,"8",13,32,"1",19,"1","2015","midday","5","15","yes","no","Rat Terrier","Black","no","Male","baby","Adoption"
"Dog","1825",1,"5",12,50,"7",3,"5","2015","midday","9","31","no","yes","Collie Rough","Tan","no","Male","adult","Return_to_owner"
"Dog","270",1,"6",18,46,"3",27,"11","2013","lateday","11","17","yes","no","Border Collie","Black","yes","Male","baby","Return_to_owner"
"Dog","365",0,"8",18,8,"3",13,"11","2013","lateday","3","23","yes","no","Chihuahua Shorthair","Tan","yes","Male","baby","Euthanasia"
"Dog","730",1,"3",17,46,"5",12,"2","2016","lateday","11","12","yes","no","Pit Bull","Black","no","Female","nearly_baby","Adoption"
"Dog","365",1,"9",18,53,"1",4,"5","2015","lateday","11","34","no","yes","Jack Russell Terrier","White","no","Female","baby","Return_to_owner"
"Dog","365",1,"5",13,4,"7",25,"1","2015","midday","11","13","yes","no","Catahoula","White","no","Male","baby","Adoption"
"Dog","60",1,"9",11,31,"5",22,"1","2016","night","11","12","yes","no","Shih Tzu","White","yes","Female","baby","Transfer"
"Dog","365",1,"5",12,6,"6",9,"5","2015","midday","9","23","yes","no","Chihuahua Shorthair","Red","no","Male","baby","Return_to_owner"
"Dog","120",1,"6",17,52,"7",21,"2","2016","lateday","8","22","yes","no","Chihuahua Longhair","Tricolor","no","Female","baby","Adoption"
"Dog","365",1,"5",14,8,"5",18,"12","2015","midday","11","12","yes","no","Pit Bull","Brown","no","Female","baby","Adoption"
"Dog","1460",1,"6",16,15,"2",22,"10","2013","lateday","11","12","yes","no","Pit Bull","Brown","no","Female","adult","Return_to_owner"
"Dog","1460",1,"6",11,53,"1",12,"5","2014","night","9","22","yes","no","Chihuahua Longhair","Red","yes","Male","adult","Return_to_owner"
"Dog","4380",0,"8",9,3,"4",10,"7","2014","morning","11","18","yes","no","Cocker Spaniel","Black","no","Female","adult","Transfer"
"Dog","365",1,"6",19,5,"1",9,"11","2015","lateday","11","18","yes","no","Siberian Husky","Black","yes","Male","baby","Return_to_owner"
"Dog","1095",1,"7",11,55,"3",18,"12","2013","night","15","23","yes","no","Chihuahua Shorthair","White","no","Male","adult","Return_to_owner"
"Dog","240",1,"4",13,51,"7",7,"6","2015","midday","11","40","no","yes","Labrador Retriever","Brown","no","Female","baby","Adoption"
"Dog","1460",1,"4",12,32,"4",31,"12","2015","midday","11","12","yes","no","Pit Bull","Brown","no","Female","adult","Return_to_owner"
"Dog","365",1,"6",18,55,"2",28,"7","2015","lateday","5","12","yes","no","Pit Bull","White","no","Male","baby","Adoption"
"Dog","2190",1,"5",16,45,"5",8,"11","2013","lateday","11","11","yes","no","Pointer","White","no","Male","adult","Euthanasia"
"Dog","730",1,"7",11,18,"1",30,"11","2015","night","3","12","yes","no","Pit Bull","Tan","yes","Female","nearly_baby","Transfer"
"Dog","1460",1,"4",15,43,"1",13,"7","2015","midday","11","28","no","yes","Chinese Sharpei","White","no","Male","adult","Adoption"
"Dog","2190",1,"4",18,46,"6",29,"8","2015","lateday","17","12","yes","no","Pit Bull","Black","no","Female","adult","Adoption"
"Dog","365",0,"8",18,44,"2",1,"7","2014","lateday","5","22","yes","no","Labrador Retriever","Black","yes","Male","baby","Transfer"
"Dog","210",0,"8",15,46,"4",5,"12","2013","midday","3","22","yes","no","Labrador Retriever","Tan","yes","Male","baby","Euthanasia"
"Dog","120",1,"4",9,33,"2",26,"11","2013","morning","9","23","yes","no","Chihuahua Shorthair","White","no","Female","baby","Adoption"
"Dog","365",1,"9",18,9,"5",10,"4","2015","lateday","16","17","yes","no","Cairn Terrier","Silver","no","Female","baby","Adoption"
"Dog","730",1,"8",14,13,"4",2,"4","2015","midday","10","37","no","yes","Yorkshire Terrier","Black","yes","Male","nearly_baby","Transfer"
"Dog","5475",1,"5",17,58,"2",10,"12","2013","lateday","11","24","yes","no","Jack Russell Terrier","White","no","Female","adult","Return_to_owner"
"Dog","365",1,"4",16,34,"3",7,"10","2015","lateday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Female","baby","Return_to_owner"
"Dog","1825",1,"4",12,7,"3",27,"1","2016","midday","8","18","yes","no","Border Terrier","Tan","no","Male","adult","Adoption"
"Dog","730",1,"5",15,16,"1",3,"2","2014","midday","9","12","yes","no","Pit Bull","Tan","no","Male","nearly_baby","Euthanasia"
"Dog","730",1,"5",14,4,"5",31,"7","2015","midday","3","8","no","no","Pit Bull","Red","no","Male","nearly_baby","Adoption"
"Dog","365",1,"5",13,33,"3",24,"12","2014","midday","11","9","no","no","Dachshund","Black","yes","Female","baby","Return_to_owner"
"Dog","730",1,"5",17,18,"4",14,"1","2016","lateday","9","13","yes","no","Dachshund","Tan","no","Male","nearly_baby","Return_to_owner"
"Dog","60",0,"8",15,51,"6",21,"12","2013","midday","9","19","yes","no","German Shepherd","Black","no","Female","baby","Adoption"
"Dog","60",1,"6",16,25,"6",14,"3","2015","lateday","5","18","yes","no","Great Pyrenees","White","yes","Female","baby","Transfer"
"Dog","3650",1,"4",15,58,"6",23,"8","2014","midday","11","10","yes","no","Beagle","White","no","Female","adult","Adoption"
"Dog","365",1,"5",18,33,"5",30,"1","2015","lateday","10","25","yes","no","Australian Cattle Dog","Blue","no","Male","baby","Adoption"
"Dog","730",1,"5",18,13,"6",18,"1","2014","lateday","5","20","yes","no","Miniature Poodle","White","no","Female","nearly_baby","Return_to_owner"
"Dog","300",0,"8",12,11,"2",12,"5","2015","midday","5","18","yes","no","Great Pyrenees","White","yes","Male","baby","Transfer"
"Dog","365",1,"7",16,3,"3",14,"10","2015","lateday","13","12","yes","no","Pit Bull","Apricot","no","Female","baby","Adoption"
"Dog","1095",1,"6",15,28,"7",2,"11","2014","midday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","adult","Adoption"
"Dog","14",0,"8",11,10,"6",27,"12","2014","night","10","12","yes","no","Pit Bull","Blue","yes","Male","baby","Return_to_owner"
"Dog","730",1,"5",17,29,"3",23,"10","2013","lateday","9","23","yes","no","Chihuahua Shorthair","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","365",1,"7",14,19,"3",4,"6","2014","midday","6","22","yes","no","Labrador Retriever","Yellow","no","Male","baby","Transfer"
"Dog","365",1,"4",13,26,"4",3,"4","2014","midday","11","22","yes","no","Miniature Pinscher","Black","yes","Male","baby","Transfer"
"Dog","365",1,"5",11,31,"6",31,"1","2015","night","11","49","no","yes","Labrador Retriever","Black","no","Male","baby","Return_to_owner"
"Dog","2920",1,"3",12,44,"1",5,"5","2014","midday","5","19","no","no","Chihuahua Shorthair","Brown","no","Male","adult","Return_to_owner"
"Dog","730",1,"5",15,9,"2",5,"8","2014","midday","13","28","no","yes","Labrador Retriever","Black","no","Male","nearly_baby","Adoption"
"Dog","2190",1,"10",11,33,"3",4,"11","2015","night","9","31","no","yes","Catahoula","Red","no","Female","adult","Return_to_owner"
"Dog","730",1,"3",11,37,"4",13,"11","2014","night","5","23","yes","no","Miniature Schnauzer","Black","no","Male","nearly_baby","Return_to_owner"
"Dog","60",0,"8",16,22,"2",17,"11","2015","lateday","11","22","yes","no","Labrador Retriever","White","no","Male","baby","Adoption"
"Dog","60",0,"8",17,5,"3",28,"5","2014","lateday","11","22","yes","no","Labrador Retriever","Brown","no","Male","baby","Adoption"
"Dog","60",1,"12",17,20,"5",22,"1","2016","lateday","9","9","yes","no","Feist","Tan","no","Female","baby","Adoption"
"Dog","365",1,"7",15,47,"1",4,"8","2014","midday","5","23","yes","no","Miniature Schnauzer","White","yes","Male","baby","Transfer"
"Dog","60",1,"5",18,40,"7",3,"1","2016","lateday","9","22","yes","no","Labrador Retriever","Brown","no","Female","baby","Adoption"
"Dog","210",1,"5",18,33,"7",7,"12","2014","lateday","8","23","yes","no","Australian Shepherd","Tricolor","no","Female","baby","Adoption"
"Dog","730",1,"6",15,57,"2",4,"3","2014","midday","11","12","yes","no","Pit Bull","Black","no","Male","nearly_baby","Adoption"
"Dog","2920",1,"4",13,27,"7",7,"9","2014","midday","5","23","yes","no","Miniature Schnauzer","White","no","Female","adult","Return_to_owner"
"Dog","365",1,"5",21,24,"6",2,"1","2016","night","5","19","yes","no","German Shepherd","Sable","no","Male","baby","Adoption"
"Dog","150",1,"6",16,1,"2",23,"12","2014","lateday","5","12","yes","no","Pit Bull","Black","yes","Male","baby","Euthanasia"
"Dog","365",1,"4",13,29,"1",4,"8","2014","midday","8","24","yes","no","Jack Russell Terrier","Tricolor","no","Male","baby","Transfer"
"Dog","1095",1,"5",16,6,"6",25,"7","2015","lateday","5","12","yes","no","Pit Bull","Brown","yes","Male","adult","Transfer"
"Dog","60",1,"4",18,36,"7",28,"6","2015","lateday","8","29","no","yes","Yorkshire Terrier","Tricolor","no","Female","baby","Adoption"
"Dog","1095",1,"7",18,49,"6",20,"12","2014","lateday","4","33","no","yes","Labrador Retriever","Gold","no","Male","adult","Return_to_owner"
"Dog","730",1,"6",16,5,"3",14,"5","2014","lateday","9","34","no","yes","Labrador Retriever","Tan","no","Female","nearly_baby","Return_to_owner"
"Dog","730",1,"6",17,57,"5",26,"9","2014","lateday","10","9","yes","no","Boxer","Fawn","no","Male","nearly_baby","Transfer"
"Dog","730",1,"8",15,8,"6",1,"2","2014","midday","19","12","yes","no","Pit Bull","White","no","Female","nearly_baby","Adoption"
"Dog","730",1,"5",13,27,"5",4,"7","2014","midday","3","23","yes","no","Chihuahua Shorthair","Tan","yes","Male","nearly_baby","Transfer"
"Dog","60",1,"5",17,11,"6",14,"3","2015","lateday","5","18","yes","no","Great Pyrenees","White","yes","Male","baby","Transfer"
"Dog","365",1,"8",16,46,"6",16,"1","2016","lateday","15","15","yes","no","Rat Terrier","White","no","Female","baby","Transfer"
"Dog","730",1,"8",13,8,"3",28,"10","2015","midday","5","17","yes","no","Alaskan Husky","Sable","no","Female","nearly_baby","Adoption"
"Dog","90",1,"5",18,10,"1",13,"10","2014","lateday","5","29","no","yes","Dachshund","Brown","no","Female","baby","Adoption"
"Dog","300",1,"6",18,33,"7",10,"8","2014","lateday","9","23","yes","no","Australian Shepherd","Red","no","Male","baby","Adoption"
"Dog","2920",1,"6",17,17,"7",20,"7","2014","lateday","5","23","yes","no","Chihuahua Shorthair","Brown","no","Female","adult","Adoption"
"Dog","150",1,"5",17,26,"3",9,"7","2014","lateday","15","13","yes","no","Catahoula","Red","no","Male","baby","Adoption"
"Dog","180",1,"7",17,25,"7",13,"7","2014","lateday","9","13","yes","no","Dachshund","Red","no","Female","baby","Adoption"
"Dog","3650",1,"6",16,58,"4",7,"5","2015","lateday","9","19","yes","no","Patterdale Terr","Brown","no","Female","adult","Adoption"
"Dog","1825",1,"7",14,32,"6",2,"5","2015","midday","11","23","yes","no","Chihuahua Shorthair","Black","no","Female","adult","Return_to_owner"
"Dog","1095",1,"7",17,13,"7",13,"7","2014","lateday","11","13","yes","no","Catahoula","Brown","no","Male","adult","Adoption"
"Dog","365",1,"5",13,22,"7",25,"5","2014","midday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","baby","Adoption"
"Dog","365",0,"8",0,0,"4",2,"4","2015","night","10","12","yes","no","Shih Tzu","White","no","Female","baby","Transfer"
"Dog","365",1,"7",13,35,"7",18,"1","2015","midday","11","19","no","no","Chihuahua Shorthair","Black","no","Male","baby","Transfer"
"Dog","270",1,"5",15,41,"7",6,"4","2014","midday","11","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
