"ID","Name","OutcomeType","AnimalType","SexuponOutcome","Breed","Color","isTrain","AgeinDays","NameNoName","Year","Month","Day","Hour","Minute","DayOfTheWeek","WeekEnd","Situation","Sex","DayPhase","Mix","Domestic","Hair","ParticularBreed","ParticularBreedLogical","LifePhase"
"11138","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"1095","FALSE","2015","09","26","09","00","7","TRUE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11143","Sadie",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Calico",FALSE,"180","TRUE","2014","06","19","14","53","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11145","Jim Bob",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"3285","TRUE","2014","11","13","13","51","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"11146","",NA,"Cat","Intact Male","Domestic Shorthair Mix","White/Black",FALSE,"150","FALSE","2015","08","11","09","00","3","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11147","Penny",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Black/White",FALSE,"60","TRUE","2014","11","16","16","32","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11149","Desi",NA,"Cat","Neutered Male","Domestic Longhair Mix","Brown Tabby",FALSE,"60","TRUE","2014","11","19","09","31","4","FALSE","Neutered","Male","morning","TRUE","TRUE","longhair","None","FALSE","kitten"
"11150","Oreo",NA,"Cat","Spayed Female","Domestic Shorthair Mix","White/Black",FALSE,"365","TRUE","2015","09","16","16","59","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11154","",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Torbie",FALSE,"4745","FALSE","2015","07","16","18","05","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","senior"
"11157","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"150","FALSE","2014","08","31","09","00","1","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11158","Misty",NA,"Cat","Spayed Female","Angora Mix","Tortie",FALSE,"1095","TRUE","2014","04","20","14","51","1","TRUE","Spayed","Female","afternoon","TRUE","FALSE","None","angora","TRUE","prime"
"11159","Tizzy",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue/White",FALSE,"60","TRUE","2014","11","13","15","56","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11161","Sophie",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue Tabby/White",FALSE,"60","TRUE","2014","01","15","16","10","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11163","Whiskers",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Black/White",FALSE,"7300","TRUE","2014","09","17","11","18","4","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","geriatric"
"11169","Hadouken",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"150","TRUE","2013","12","01","12","45","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11170","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Tortie",FALSE,"14","FALSE","2015","07","22","14","49","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11172","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Calico",FALSE,"21","FALSE","2014","06","24","19","15","3","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11174","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black/White",FALSE,"365","FALSE","2015","10","12","09","00","2","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"11175","Sprite",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Blue/White",FALSE,"120","TRUE","2015","01","11","15","07","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11176","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Black/White",FALSE,"730","FALSE","2015","01","08","09","00","5","FALSE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11177","",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Orange",FALSE,"730","FALSE","2014","03","05","12","19","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11180","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby/White",FALSE,"4745","FALSE","2015","05","01","11","29","6","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","senior"
"11182","Twyla",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Calico",FALSE,"1095","TRUE","2014","12","22","18","29","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11184","Firecracker",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"730","TRUE","2014","12","09","15","18","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11186","Chai",NA,"Cat","Intact Female","Domestic Shorthair Mix","Black",FALSE,"365","TRUE","2015","05","25","15","38","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11187","",NA,"Cat","Neutered Male","Domestic Longhair Mix","Brown Tabby",FALSE,"90","FALSE","2014","07","13","18","20","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","longhair","None","FALSE","kitten"
"11190","Mr. Biggy",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"210","TRUE","2015","02","20","14","30","6","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11192","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby/White",FALSE,"150","FALSE","2013","10","03","15","33","5","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11193","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Black/White",FALSE,"21","FALSE","2015","09","27","11","20","1","TRUE","Unknown","Unknown","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11195","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Blue",FALSE,"1095","FALSE","2016","01","17","18","01","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11201","Pudding",NA,"Cat","Intact Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"14","TRUE","2015","12","06","12","02","1","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11205","Balderdash",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2015","10","18","17","31","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11207","Moe",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Flame Point",FALSE,"150","TRUE","2013","12","14","12","29","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11208","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black/White",FALSE,"21","FALSE","2015","07","09","18","32","5","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11210","Klaus",NA,"Cat","Neutered Male","Siamese Mix","Lynx Point",FALSE,"300","TRUE","2015","06","23","13","41","3","FALSE","Neutered","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","junior"
"11211","Maisie",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Tortie",FALSE,"330","TRUE","2015","05","10","16","48","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11212","Thelonious",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Black/White",FALSE,"120","TRUE","2013","12","22","12","56","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11213","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"365","FALSE","2015","10","11","09","00","1","TRUE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"11219","Emma",NA,"Cat","Spayed Female","Domestic Shorthair Mix","White",FALSE,"730","TRUE","2014","04","08","13","26","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11222","Mouse",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Blue",FALSE,"60","TRUE","2014","09","22","15","33","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11223","Ember",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Torbie",FALSE,"180","TRUE","2014","12","02","14","26","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11228","Dillon",NA,"Cat","Intact Female","Domestic Shorthair Mix","Black",FALSE,"240","TRUE","2013","10","20","08","25","1","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"11229","Roy",NA,"Cat","Neutered Male","Domestic Shorthair","Cream Tabby",FALSE,"60","TRUE","2014","05","05","12","08","2","FALSE","Neutered","Male","afternoon","FALSE","TRUE","shorthair","None","FALSE","kitten"
"11234","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Orange Tabby",FALSE,"21","FALSE","2014","10","16","18","32","5","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11237","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Orange Tabby/White",FALSE,"730","FALSE","2015","07","31","09","00","6","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11242","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Brown Tabby",FALSE,"180","FALSE","2013","10","27","14","44","1","TRUE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11244","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"1460","FALSE","2016","01","08","19","23","6","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11246","Taco",NA,"Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"30","TRUE","2014","11","14","09","13","6","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11249","Kevin",NA,"Cat","Neutered Male","Siamese Mix","Blue Point",FALSE,"180","TRUE","2013","11","24","17","52","1","TRUE","Neutered","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"11251","Winston",NA,"Cat","Neutered Male","Domestic Shorthair Mix","White/Black",FALSE,"60","TRUE","2014","10","13","17","05","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11257","",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"730","FALSE","2015","07","27","17","54","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11260","Stacy",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"730","TRUE","2015","03","24","14","37","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11261","Tinman",NA,"Cat","Neutered Male","Domestic Medium Hair Mix","Brown Tabby/White",FALSE,"90","TRUE","2014","09","03","11","09","4","FALSE","Neutered","Male","morning","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"11270","Jill",NA,"Cat","Intact Female","Siamese Mix","Seal Point",FALSE,"35","TRUE","2015","06","23","12","30","3","FALSE","Intact","Female","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"11271","Casey",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2014","10","10","18","29","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11272","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Cream",FALSE,"21","FALSE","2014","12","13","15","32","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11274","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Tortie",FALSE,"30","FALSE","2015","06","07","15","31","1","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11276","Costello",NA,"Cat","Neutered Male","Domestic Shorthair Mix","White/Brown Tabby",FALSE,"60","TRUE","2015","10","06","15","34","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11277","Monkey",NA,"Cat","Intact Female","Domestic Shorthair Mix","Tortie",FALSE,"1095","TRUE","2015","06","29","17","26","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11280","",NA,"Cat","Intact Male","Domestic Shorthair Mix","White/Black",FALSE,"7","FALSE","2015","05","24","13","37","1","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11282","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Cream Tabby",FALSE,"90","FALSE","2015","07","02","09","43","5","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11283","Joey",NA,"Cat","Neutered Male","Domestic Medium Hair Mix","Black/White",FALSE,"60","TRUE","2015","07","08","09","07","4","FALSE","Neutered","Male","morning","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"11284","Luvalot",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"30","TRUE","2014","05","28","15","00","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11285","Missy",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Black",FALSE,"240","TRUE","2015","12","28","14","37","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11287","Minerva",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2015","10","17","14","39","7","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11288","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black",FALSE,"60","FALSE","2015","11","05","13","57","5","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11289","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black",FALSE,"730","FALSE","2014","05","29","08","00","5","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11293","",NA,"Cat","Intact Female","Domestic Medium Hair Mix","Calico",FALSE,"365","FALSE","2015","08","28","09","00","6","FALSE","Intact","Female","morning","TRUE","TRUE","mediumhair","None","FALSE","junior"
"11295","",NA,"Cat","Intact Male","Domestic Medium Hair Mix","Brown Tabby",FALSE,"21","FALSE","2015","06","10","19","04","4","FALSE","Intact","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"11296","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Cream Tabby",FALSE,"730","FALSE","2015","05","15","09","00","6","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"11298","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Tortie",FALSE,"21","FALSE","2014","05","16","16","19","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11299","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Cream Tabby",FALSE,"120","FALSE","2014","08","10","09","00","1","TRUE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11302","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Black",FALSE,"120","FALSE","2013","10","26","15","46","7","TRUE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11304","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Blue Tabby",FALSE,"60","FALSE","2015","09","07","17","37","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11305","Posey",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"730","TRUE","2015","08","10","15","39","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11306","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"365","FALSE","2015","06","15","13","32","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"11307","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Tortie",FALSE,"14","FALSE","2015","05","06","13","08","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11311","",NA,"Cat","Unknown Unknown","Domestic Shorthair Mix","Blue Tabby/White",FALSE,"3","FALSE","2015","08","31","18","09","2","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11313","",NA,"Cat","Intact Female","Domestic Shorthair Mix","Orange Tabby/White",FALSE,"21","FALSE","2014","11","01","14","31","7","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11314","Elton",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black/White",FALSE,"28","TRUE","2014","09","27","17","02","7","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11316","Rose",NA,"Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",FALSE,"30","TRUE","2014","07","13","08","14","1","TRUE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11318","Cye",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",FALSE,"60","TRUE","2013","11","14","17","17","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11320","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Black/White",FALSE,"28","FALSE","2014","04","28","10","42","2","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11326","",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"2190","FALSE","2015","03","15","13","58","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"11331","Finnley",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",FALSE,"30","TRUE","2014","05","07","18","21","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11333","",NA,"Cat","Intact Male","Domestic Shorthair Mix","Silver Tabby/White",FALSE,"28","FALSE","2014","09","03","18","51","4","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11334","Scarlett",NA,"Cat","Spayed Female","Domestic Shorthair Mix","Black",FALSE,"60","TRUE","2013","10","17","17","20","5","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"11335","Brannan",NA,"Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",FALSE,"60","TRUE","2015","05","12","13","59","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
